date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2016-12-28,IWM,136.8899994,136.9799957,134.8300018,135.25,120.1453705,22712400,yahoo_finance_backfill,-0.01024510767,0.01589644288,135.473999,128.6591998,0.009115828978
2016-12-29,IWM,135.2899933,136.2599945,134.6900024,135.3699951,120.2519531,21312900,yahoo_finance_backfill,0.0008872096118,0.01159778501,135.6619988,128.9469997,0.009004050261
2016-12-30,IWM,135.6000061,135.6300049,134.3999939,134.8500061,119.7900085,28399300,yahoo_finance_backfill,-0.00384124266,0.009121326988,135.855999,129.2141998,0.008969195287
2017-01-03,IWM,136.4900055,136.8300018,134.5,135.5200043,120.385231,29792400,yahoo_finance_backfill,0.004968469927,0.01719304698,136.0869995,129.502,0.008987918527
2017-01-04,IWM,136.0500031,137.9600067,136.0099945,137.7799988,122.3927994,34499400,yahoo_finance_backfill,0.0166764642,0.0141530862,136.3184998,129.8362,0.008942296166
2017-01-05,IWM,137.4900055,137.7599945,135.5099945,136.1900024,120.9803619,30286900,yahoo_finance_backfill,-0.01154011042,0.0165210365,136.3985001,130.1232001,0.009144252349
2017-01-06,IWM,136.4100037,136.7100067,135.6799927,135.6900024,120.5362549,23436000,yahoo_finance_backfill,-0.003671341443,0.007590935086,136.3880005,130.4184001,0.008930723038
2017-01-09,IWM,135.5399933,135.7200012,134.5,134.8000031,119.745636,24077900,yahoo_finance_backfill,-0.00655906319,0.009050453798,136.226001,130.7198001,0.00822005753
2017-01-10,IWM,135,136.3800049,134.7599945,136.0899963,120.891571,21684900,yahoo_finance_backfill,0.009569682273,0.01190396388,136.1150009,131.0744,0.008541712179
2017-01-11,IWM,136.2299957,136.7899933,135.4199982,136.3300018,121.1047821,27428800,yahoo_finance_backfill,0.001763579297,0.01004910938,136.0890007,131.4404001,0.008237981635
2017-01-12,IWM,136.1600037,136.2200012,133.5899963,135.2799988,120.1720047,41844200,yahoo_finance_backfill,-0.007701921706,0.01944119547,136.0100006,131.7760001,0.008408190882
2017-01-13,IWM,135.6499939,136.9700012,135.6499939,136.2599945,121.0425797,27784500,yahoo_finance_backfill,0.007244202459,0.00968741636,136.0655006,132.1601999,0.008084186314
2017-01-17,IWM,135.6000061,135.6900024,134.1300049,134.4100037,119.3991776,28197800,yahoo_finance_backfill,-0.01357691821,0.01160626038,135.9780006,132.5372,0.00848088561
2017-01-18,IWM,134.7599945,134.9400024,133.9499969,134.8500061,119.7900085,21289700,yahoo_finance_backfill,0.003273583721,0.007341530999,135.9250008,132.9342001,0.008518961014
2017-01-19,IWM,135.1399994,135.4400024,133.1699982,133.75,118.8128738,34105900,yahoo_finance_backfill,-0.008157256583,0.01697199402,135.7725006,133.2944002,0.008526210565
2017-01-20,IWM,133.75,134.8800049,133.75,134.4400024,119.4258347,29286100,yahoo_finance_backfill,0.005158896449,0.008405272834,135.5965004,133.6118002,0.008360732905
2017-01-23,IWM,134.0299988,134.6799927,133.1199951,133.8800049,118.9283752,20537000,yahoo_finance_backfill,-0.004165408286,0.01165220752,135.4375008,133.9118004,0.008298965794
2017-01-24,IWM,134.3399963,136.2799988,134.2200012,135.9299927,120.7494431,34313800,yahoo_finance_backfill,0.01531212821,0.01515484228,135.468,134.1796002,0.008603961119
2017-01-25,IWM,137.0599976,137.5500031,136.9499969,137.2100067,121.886467,29127300,yahoo_finance_backfill,0.009416714991,0.004372904094,135.5265007,134.4338004,0.008777756845
2017-01-26,IWM,137.3399963,137.5,136.4199982,136.6600037,121.3978882,22255600,yahoo_finance_backfill,-0.004008475863,0.007902837485,135.5270012,134.6198004,0.008778508589
2017-01-27,IWM,136.7700043,137.0399933,135.6499939,136.1900024,120.9803619,19467800,yahoo_finance_backfill,-0.003439201575,0.01020632481,135.5740013,134.7606006,0.00848585403
2017-01-30,IWM,135.2299957,135.2400055,133.2400055,134.2899933,119.2925644,40464400,yahoo_finance_backfill,-0.0139511643,0.01489314245,135.5200012,134.8554004,0.009067918059
2017-01-31,IWM,133.8699951,135.5599976,133.4799957,135.2299957,120.1276093,32945000,yahoo_finance_backfill,0.006999794824,0.01538121694,135.5390007,134.9692004,0.009172377053
2017-02-01,IWM,136.2200012,136.8699951,134.6999969,135.1499939,120.0565414,30010500,yahoo_finance_backfill,-0.000591598037,0.01605622122,135.5205002,135.0662003,0.009103627828
2017-02-02,IWM,135.3000031,135.6699982,134.4900055,134.8099976,119.7544785,19935700,yahoo_finance_backfill,-0.002515696007,0.008753005868,135.3720001,135.1426001,0.008210117519
2017-02-03,IWM,135.9900055,136.9799957,135.5099945,136.8699951,121.5844498,24534100,yahoo_finance_backfill,0.01528074725,0.01074012751,135.4059998,135.2479999,0.008589381083
2017-02-06,IWM,136.3999939,136.7799988,135.4299927,135.8399963,120.6694946,23691500,yahoo_finance_backfill,-0.007525380557,0.009938207721,135.4134994,135.3087997,0.008724953305
2017-02-07,IWM,135.8200073,136.4700012,134.7700043,135.2400055,120.1365051,30342200,yahoo_finance_backfill,-0.004416893524,0.01257022206,135.4354996,135.3409998,0.008651857605
2017-02-08,IWM,135.2400055,135.2400055,133.8899994,135,119.9233017,32956900,yahoo_finance_backfill,-0.001774663489,0.01000004519,135.3809998,135.3595996,0.008372502312
2017-02-09,IWM,135,137.25,135,136.8999939,121.6111221,28267600,yahoo_finance_backfill,0.01407402889,0.01643535501,135.4094994,135.4509995,0.00896879589
2017-02-10,IWM,137.7899933,138.3699951,137.1999969,137.9400024,122.5349808,27287600,yahoo_finance_backfill,0.007596848403,0.008481935477,135.5424995,135.5645996,0.00890737674
2017-02-13,IWM,138.7700043,139.2100067,138.0899963,138.3000031,122.8547745,23245100,yahoo_finance_backfill,0.00260983539,0.008098411966,135.6445,135.6983997,0.008796297257
2017-02-14,IWM,137.9400024,138.9499969,137.6100006,138.7599945,123.263382,27145000,yahoo_finance_backfill,0.003326040417,0.009656935378,135.8619995,135.8541995,0.008131154888
2017-02-15,IWM,138.1900024,139.7700043,138.0700073,139.5899963,124.0007172,20253500,yahoo_finance_backfill,0.005981564088,0.01217850165,136.098999,136.0279996,0.008182434012
2017-02-16,IWM,139.4600067,139.8399963,138.2100067,139.1999969,123.6542664,24613600,yahoo_finance_backfill,-0.002793892187,0.01170969566,136.3714989,136.1489996,0.00792409433
2017-02-17,IWM,138.4499969,139.1600037,138.25,139.1100006,123.5743103,26703200,yahoo_finance_backfill,-0.0006465251581,0.006541612365,136.6049988,136.2393997,0.007909713657
